"country","stateProvince","municipality","locality","latitude","longitude","loc.ideal","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer"
"Brazil","São Paulo","Piracicaba","PARQUE NATURAL MUNICIPAL DO DISTRITO DE SANTA TEREZINHA","-22.6867191649087","-47.6855690588539","brazil_sao paulo_piracicaba_parque natural municipal distrito santa terezinha","brazil","sao paulo","piracicaba","parque natural municipal do distrito de santa terezinha",NA,"locality","brazil_sao paulo_piracicaba","brazil_sao paulo_piracicaba",-22.72594757,-47.78269974,"county"
"Brazil","São Paulo","Santo Antônio do Jardim","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARAÍSO","-22.0863517434597","-46.7254513074961","brazil_sao paulo_santo antonio jardim_reserva particular patrimonio natural paraiso","brazil","sao paulo","santo antonio do jardim","reserva particular do patrimonio natural paraiso",NA,"locality","brazil_sao paulo_santo antonio jardim","brazil_sao paulo_santo antonio jardim",-22.13025847,-46.68367179,"county"
"Brazil","São Paulo","São João da Boa Vista","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARAÍSO","-22.0669462720807","-46.7337823198134","brazil_sao paulo_sao joao boa vista_reserva particular patrimonio natural paraiso","brazil","sao paulo","sao joao da boa vista","reserva particular do patrimonio natural paraiso",NA,"locality","brazil_sao paulo_sao joao boa vista","brazil_sao paulo_sao joao boa vista",-21.97770375,-46.80188879,"county"
"Brazil","São Paulo","Nazaré Paulista","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JACARANDÁS","-23.167041579864","-46.3069326859609","brazil_sao paulo_nazare paulista_reserva particular patrimonio natural jacarandas","brazil","sao paulo","nazare paulista","reserva particular do patrimonio natural jacarandas",NA,"locality","brazil_sao paulo_nazare paulista","brazil_sao paulo_nazare paulista",-23.19131303,-46.36638664,"county"
"Brazil","São Paulo","Avaré","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO LOURENÇO","-22.935441362373","-48.9501301387673","brazil_sao paulo_avare_reserva particular patrimonio natural sao lourenco","brazil","sao paulo","avare","reserva particular do patrimonio natural sao lourenco",NA,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county"
"Brazil","São Paulo","Pirassununga","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO ROQUE","-22.0495677115513","-47.3765076482195","brazil_sao paulo_pirassununga_reserva particular patrimonio natural mata roque","brazil","sao paulo","pirassununga","reserva particular do patrimonio natural mata do roque",NA,"locality","brazil_sao paulo_pirassununga","brazil_sao paulo_pirassununga",-21.99559866,-47.38999623,"county"
"Brazil","São Paulo","Botucatu","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO OLHO D'ÁGUA","-22.7090706322037","-48.3640573639991","brazil_sao paulo_botucatu_reserva particular patrimonio natural recanto olho agua","brazil","sao paulo","botucatu","reserva particular do patrimonio natural recanto olho d'agua",NA,"locality","brazil_sao paulo_botucatu","brazil_sao paulo_botucatu",-22.86266727,-48.46836983,"county"
"Brazil","São Paulo","Monte Alto","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRILHAS DO CERRADO","-21.2907729361344","-48.5192987330414","brazil_sao paulo_monte alto_reserva particular patrimonio natural trilhas cerrado","brazil","sao paulo","monte alto","reserva particular do patrimonio natural trilhas do cerrado",NA,"locality","brazil_sao paulo_monte alto","brazil_sao paulo_monte alto",-21.25872816,-48.53301408,"county"
"Brazil","São Paulo","Bananal","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JAGUARETÊ","-22.8094948599518","-44.3460544769794","brazil_sao paulo_bananal_reserva particular patrimonio natural jaguarete","brazil","sao paulo","bananal","reserva particular do patrimonio natural jaguarete",NA,"locality","brazil_sao paulo_bananal","brazil_sao paulo_bananal",-22.73353405,-44.33438939,"county"
"Brazil","São Paulo","Bananal","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLHO D'ÁGUA","-22.8166627841215","-44.362380225512","brazil_sao paulo_bananal_reserva particular patrimonio natural olho agua","brazil","sao paulo","bananal","reserva particular do patrimonio natural olho d'agua",NA,"locality","brazil_sao paulo_bananal","brazil_sao paulo_bananal",-22.73353405,-44.33438939,"county"
"Brazil","São Paulo","Indaiatuba","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO DAS PEDRAS","-23.1543127276648","-47.1340944233121","brazil_sao paulo_indaiatuba_reserva particular patrimonio natural sitio pedras","brazil","sao paulo","indaiatuba","reserva particular do patrimonio natural sitio das pedras",NA,"locality","brazil_sao paulo_indaiatuba","brazil_sao paulo_indaiatuba",-23.10591845,-47.20227683,"county"
"Brazil","São Paulo","São José do Barreiro","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA DA BOCAINA","-22.6694315733385","-44.6027996961275","brazil_sao paulo_sao jose barreiro_reserva particular patrimonio natural serra bocaina","brazil","sao paulo","sao jose do barreiro","reserva particular do patrimonio natural serra da bocaina",NA,"locality","brazil_sao paulo_sao jose barreiro","brazil_sao paulo_sao jose barreiro",-22.74888367,-44.58687717,"county"
"Brazil","São Paulo","São Bento do Sapucaí","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO SÃO JOAQUIM I","-22.6835490222431","-45.6612092841847","brazil_sao paulo_sao bento sapucai_reserva particular patrimonio natural sitio sao joaquim i","brazil","sao paulo","sao bento do sapucai","reserva particular do patrimonio natural sitio sao joaquim i",NA,"locality","brazil_sao paulo_sao bento sapucai","brazil_sao paulo_sao bento sapucai",-22.68127521,-45.68640003,"county"
"Brazil","São Paulo","Cruzeiro","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GIGANTE DO ITAGUARÉ","-22.4931663196414","-45.0935484473846","brazil_sao paulo_cruzeiro_reserva particular patrimonio natural gigante itaguare","brazil","sao paulo","cruzeiro","reserva particular do patrimonio natural gigante do itaguare",NA,"locality","brazil_sao paulo_cruzeiro","brazil_sao paulo_cruzeiro",-22.55138262,-45.00586734,"county"
"Brazil","São Paulo","Lavrinhas","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DA MINA","-22.4285242598338","-44.8484794917779","brazil_sao paulo_lavrinhas_reserva particular patrimonio natural pedra mina","brazil","sao paulo","lavrinhas","reserva particular do patrimonio natural pedra da mina",NA,"locality","brazil_sao paulo_lavrinhas","brazil_sao paulo_lavrinhas",-22.52014474,-44.8887858,"county"
"Brazil","São Paulo","Queluz","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DA MINA","-22.4490290818615","-44.8340965342366","brazil_sao paulo_queluz_reserva particular patrimonio natural pedra mina","brazil","sao paulo","queluz","reserva particular do patrimonio natural pedra da mina",NA,"locality","brazil_sao paulo_queluz","brazil_sao paulo_queluz",-22.5039562,-44.78513434,"county"
"Brazil","São Paulo","Atibaia","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO JACU","-23.2057752038714","-46.5395635075746","brazil_sao paulo_atibaia_reserva particular patrimonio natural reserva jacu","brazil","sao paulo","atibaia","reserva particular do patrimonio natural reserva do jacu",NA,"locality","brazil_sao paulo_atibaia","brazil_sao paulo_atibaia",-23.12313459,-46.5869214,"county"
"Brazil","São Paulo","Bom Jesus dos Perdões","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO JACU","-23.2065583101616","-46.5387416914882","brazil_sao paulo_bom jesus perdoes_reserva particular patrimonio natural reserva jacu","brazil","sao paulo","bom jesus dos perdoes","reserva particular do patrimonio natural reserva do jacu",NA,"locality","brazil_sao paulo_bom jesus perdoes","brazil_sao paulo_bom jesus perdoes",-23.17251999,-46.47897887,"county"
"Brazil","São Paulo","Mairiporã","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARAÍSO","-23.3223921962693","-46.6466803284652","brazil_sao paulo_mairipora_reserva particular patrimonio natural paraiso","brazil","sao paulo","mairipora","reserva particular do patrimonio natural paraiso",NA,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county"
"Brazil","São Paulo","Juquitiba","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO JUDAS TADEU","-23.9443625285242","-47.1696626265338","brazil_sao paulo_juquitiba_reserva particular patrimonio natural sao judas tadeu","brazil","sao paulo","juquitiba","reserva particular do patrimonio natural sao judas tadeu",NA,"locality","brazil_sao paulo_juquitiba","brazil_sao paulo_juquitiba",-23.9550107,-47.02419484,"county"
"Brazil","São Paulo","Iguape","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA DO ITATINS","-24.4240861648718","-47.4428792284455","brazil_sao paulo_iguape_reserva particular patrimonio natural serra itatins","brazil","sao paulo","iguape","reserva particular do patrimonio natural serra do itatins",NA,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county"
"Brazil","São Paulo","Pindamonhangaba","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA RENOPOLIS","-22.8073388903442","-45.6165767513233","brazil_sao paulo_pindamonhangaba_reserva particular patrimonio natural fazenda renopolis","brazil","sao paulo","pindamonhangaba","reserva particular do patrimonio natural fazenda renopolis",NA,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county"
"Brazil","São Paulo","Santo Antônio do Pinhal","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA RENOPOLIS","-22.8056864321863","-45.6201495405757","brazil_sao paulo_santo antonio pinhal_reserva particular patrimonio natural fazenda renopolis","brazil","sao paulo","santo antonio do pinhal","reserva particular do patrimonio natural fazenda renopolis",NA,"locality","brazil_sao paulo_santo antonio pinhal","brazil_sao paulo_santo antonio pinhal",-22.83155421,-45.69786919,"county"
"Brazil","São Paulo","Brotas","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLORESTA DAS ÁGUAS PERENES","-22.2075284530944","-48.1158867628782","brazil_sao paulo_brotas_reserva particular patrimonio natural floresta aguas perenes","brazil","sao paulo","brotas","reserva particular do patrimonio natural floresta das aguas perenes",NA,"locality","brazil_sao paulo_brotas","brazil_sao paulo_brotas",-22.27281012,-48.08149193,"county"
"Brazil","São Paulo","Santa Rita do Passa Quatro","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SITIO KON TIKI","-21.7420175276098","-47.4259512501897","brazil_sao paulo_santa rita passa quatro_reserva particular patrimonio natural sitio kon tiki","brazil","sao paulo","santa rita do passa quatro","reserva particular do patrimonio natural sitio kon tiki",NA,"locality","brazil_sao paulo_santa rita passa quatro","brazil_sao paulo_santa rita passa quatro",-21.68195672,-47.50780122,"county"
"Brazil","São Paulo","Guaratinguetá","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO MANACA","-22.6804963469769","-45.2644295281855","brazil_sao paulo_guaratingueta_reserva particular patrimonio natural sitio manaca","brazil","sao paulo","guaratingueta","reserva particular do patrimonio natural sitio manaca",NA,"locality","brazil_sao paulo_guaratingueta","brazil_sao paulo_guaratingueta",-22.786383,-45.206179,"county"
"Brazil","São Paulo","Mogi das Cruzes","RESERVA PARTICULAR DO PATRIMÔNIO NATURA BOTUJURU-SERRA DO ITAPETY","-23.4752086289563","-46.1675475451451","brazil_sao paulo_mogi cruzes_reserva particular patrimonio natura botujuru serra itapety","brazil","sao paulo","mogi das cruzes","reserva particular do patrimonio natura botujuru-serra do itapety",NA,"locality","brazil_sao paulo_mogi cruzes","brazil_sao paulo_mogi cruzes",-23.56921402,-46.18619521,"county"
"Brazil","São Paulo","Queluz","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRINHA","-22.4593403866329","-44.822770258232","brazil_sao paulo_queluz_reserva particular patrimonio natural serrinha","brazil","sao paulo","queluz","reserva particular do patrimonio natural serrinha",NA,"locality","brazil_sao paulo_queluz","brazil_sao paulo_queluz",-22.5039562,-44.78513434,"county"
"Brazil","São Paulo","Ubarana","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE VERDEJANTE","-21.1659232309485","-49.7470804291703","brazil_sao paulo_ubarana_reserva particular patrimonio natural vale verdejante","brazil","sao paulo","ubarana","reserva particular do patrimonio natural vale verdejante",NA,"locality","brazil_sao paulo_ubarana","brazil_sao paulo_ubarana",-21.2193902,-49.74804234,"county"
"Brazil","São Paulo","Mogi das Cruzes","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA HINAYANA","-23.7038977619114","-46.1838462678607","brazil_sao paulo_mogi cruzes_reserva particular patrimonio natural reserva hinayana","brazil","sao paulo","mogi das cruzes","reserva particular do patrimonio natural reserva hinayana",NA,"locality","brazil_sao paulo_mogi cruzes","brazil_sao paulo_mogi cruzes",-23.56921402,-46.18619521,"county"
"Brazil","São Paulo","Bananal","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CHACARA SANTA INEZ","-22.6964691466315","-44.3227622956538","brazil_sao paulo_bananal_reserva particular patrimonio natural chacara santa inez","brazil","sao paulo","bananal","reserva particular do patrimonio natural chacara santa inez",NA,"locality","brazil_sao paulo_bananal","brazil_sao paulo_bananal",-22.73353405,-44.33438939,"county"
"Brazil","São Paulo","Santana de Parnaíba","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VUTURUSSU","-23.4428894362972","-46.8658117655269","brazil_sao paulo_santana parnaiba_reserva particular patrimonio natural vuturussu","brazil","sao paulo","santana de parnaiba","reserva particular do patrimonio natural vuturussu",NA,"locality","brazil_sao paulo_santana parnaiba","brazil_sao paulo_santana parnaiba",-23.4490073,-46.91563884,"county"
"Brazil","São Paulo","Euclides da Cunha Paulista","ESTAÇÃO ECOLÓGICA MICO LEÃO PRETO","-22.4446180401748","-52.4987120181979","brazil_sao paulo_euclides cunha paulista_estacao ecologica mico leao preto","brazil","sao paulo","euclides da cunha paulista","estacao ecologica mico leao preto",NA,"locality","brazil_sao paulo_euclides cunha paulista","brazil_sao paulo_euclides cunha paulista",-22.51914581,-52.58944184,"county"
"Brazil","São Paulo","Marabá Paulista","ESTAÇÃO ECOLÓGICA MICO LEÃO PRETO","-22.2228273508448","-52.2197100826278","brazil_sao paulo_maraba paulista_estacao ecologica mico leao preto","brazil","sao paulo","maraba paulista","estacao ecologica mico leao preto",NA,"locality","brazil_sao paulo_maraba paulista","brazil_sao paulo_maraba paulista",-22.12744629,-52.05584911,"county"
"Brazil","São Paulo","Presidente Epitácio","ESTAÇÃO ECOLÓGICA MICO LEÃO PRETO","-22.2292948286725","-52.2334838599514","brazil_sao paulo_presidente epitacio_estacao ecologica mico leao preto","brazil","sao paulo","presidente epitacio","estacao ecologica mico leao preto",NA,"locality","brazil_sao paulo_presidente epitacio","brazil_sao paulo_presidente epitacio",-21.90987928,-52.17314369,"county"
"Brazil","São Paulo","Teodoro Sampaio","ESTAÇÃO ECOLÓGICA MICO LEÃO PRETO","-22.3758813184184","-52.391753622872","brazil_sao paulo_teodoro sampaio_estacao ecologica mico leao preto","brazil","sao paulo","teodoro sampaio","estacao ecologica mico leao preto",NA,"locality","brazil_sao paulo_teodoro sampaio","brazil_sao paulo_teodoro sampaio",-22.41654278,-52.37383424,"county"
"Brazil","São Paulo","Itararé","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DO CORISCO","-24.2120662022152","-49.3525804222544","brazil_sao paulo_itarare_reserva particular patrimonio natural vale corisco","brazil","sao paulo","itarare","reserva particular do patrimonio natural vale do corisco",NA,"locality","brazil_sao paulo_itarare","brazil_sao paulo_itarare",-24.08068512,-49.30344883,"county"
"Brazil","São Paulo","São Sebastião","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA RIZZIERI","-23.7191593038222","-45.7201952247604","brazil_sao paulo_sao sebastiao_reserva particular patrimonio natural reserva rizzieri","brazil","sao paulo","sao sebastiao","reserva particular do patrimonio natural reserva rizzieri",NA,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county"
"Brazil","São Paulo","Atibaia","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ECOWORLD","-23.1688379800131","-46.5328948625166","brazil_sao paulo_atibaia_reserva particular patrimonio natural ecoworld","brazil","sao paulo","atibaia","reserva particular do patrimonio natural ecoworld",NA,"locality","brazil_sao paulo_atibaia","brazil_sao paulo_atibaia",-23.12313459,-46.5869214,"county"
"Brazil","São Paulo","Cubatão","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CARBOCLORO S/A","-23.8921635311675","-46.4421249969237","brazil_sao paulo_cubatao_reserva particular patrimonio natural carbocloro s","brazil","sao paulo","cubatao","reserva particular do patrimonio natural carbocloro s",NA,"locality","brazil_sao paulo_cubatao","brazil_sao paulo_cubatao",-23.86397955,-46.40830103,"county"
"Brazil","São Paulo","Nazaré Paulista","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SITIO CAETE","-23.1330638677658","-46.3556939993966","brazil_sao paulo_nazare paulista_reserva particular patrimonio natural sitio caete","brazil","sao paulo","nazare paulista","reserva particular do patrimonio natural sitio caete",NA,"locality","brazil_sao paulo_nazare paulista","brazil_sao paulo_nazare paulista",-23.19131303,-46.36638664,"county"
"Brazil","São Paulo","Colina","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAVA II","-20.786348302368","-48.6483792096359","brazil_sao paulo_colina_reserva particular patrimonio natural cava ii","brazil","sao paulo","colina","reserva particular do patrimonio natural cava ii",NA,"locality","brazil_sao paulo_colina","brazil_sao paulo_colina",-20.746068,-48.58862247,"county"
