"","UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"23","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Annonaceae","Annona","cacans","Warm.","ANNONACEAE Annona cacans Warm.","NITw00001812","SPLINK","NIT","Abreu, R.C.R.","3020","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Não"
"25","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Annonaceae","Annona","crassiflora","Mart.","ANNONACEAE Annona crassiflora Mart.","59092","GBIF",,,"718","Native","Latão","Estação Ecológica de Santa Bárbara, cerrado.","Sim"
"30","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Aristida","megapotamica","Spreng.","POACEAE Aristida megapotamica Spreng.","CEN00013732","GBIF",,,"573","Native","Latão","Estação Ecológica de Santa Bárbara.","Sim"
"40","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Aspilia","montevidensis","(Spreng.) Kuntze","ASTERACEAE Aspilia montevidensis (Spreng.) Kuntze","233893","GBIF",,,"38","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"42","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Aspilia","thouars","Malme","ASTERACEAE Aspilia thouars Malme","42976","GBIF",,,"185",,"Latão","Estação Ecológica de Santa Bárbara","Não"
"43","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae",,,"Bercht. & J.Presl","ASTERACEAE Asteraceae Bercht. & J.Presl","233891","GBIF",,,"10",,"Latão","Estação Ecológica de Santa Bárbara","Não"
"61","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Malpighiaceae","Banisteriopsis","variabilis","B.Gates","MALPIGHIACEAE Banisteriopsis variabilis B.Gates","SPSF00056729","SPLINK","SPSF","Pilon, N.A.L.","55","Native","Latão","Estação Ecológica de Santa Bárbara","Sim"
"65","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Betencourtia","scarlatina","(Mart. ex Benth.) L.P.Queiroz","FABACEAE Betencourtia scarlatina (Mart. ex Benth.) L.P.Queiroz","277949","GBIF",,,"699","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"67","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Bidens","squarrosa","Kunth","ASTERACEAE Bidens squarrosa Kunth","228083","GBIF",,,"s.n.","Naturalized","Latão","Estação Ecológica de Santa Bárbara","Não"
"68","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Bignoniaceae",,,"Juss.","BIGNONIACEAE Bignoniaceae Juss.","58777","GBIF",,,"598",,"Latão","Estação Ecológica de Santa Bárbara","Não"
"69","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Ferns and Lycophytes","Blechnaceae",,,"Newman","BLECHNACEAE Blechnaceae Newman","SPSF00056575","SPLINK","SPSF","Durigan, G.","4148",,"Latão","Estação Ecológica de Santa Bárbara","Não"
"75","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Moraceae","Brosimum","gaudichaudii","Trécul","MORACEAE Brosimum gaudichaudii Trécul","58782","GBIF",,,"611","Native","Latão","Estação Ecológica de Santa Bárbara, cerrado","Sim"
"83","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Burmanniaceae","Burmannia","bicolor","Mart.","BURMANNIACEAE Burmannia bicolor Mart.","55417","GBIF",,,"591","Native","Latão","Estação Ecológica de Santa Bárbara","Sim"
"96","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Campomanesia","guaviroba","(DC.) Kiaersk.","MYRTACEAE Campomanesia guaviroba (DC.) Kiaersk.","59094","GBIF",,,"702","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"98","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Campomanesia","pubescens","(Mart. ex DC.) O.Berg","MYRTACEAE Campomanesia pubescens (Mart. ex DC.) O.Berg","55635","GBIF",,,"659","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"104","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Caryocaraceae","Caryocar","brasiliense","Cambess.","CARYOCARACEAE Caryocar brasiliense Cambess.","86087","GBIF",,,"659","Native","Latão","Estação Ecológica de Santa Bárbara","Sim"
"108","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cucurbitaceae","Cayaponia","espelina","(Silva Manso) Cogn.","CUCURBITACEAE Cayaponia espelina (Silva Manso) Cogn.","59306","GBIF",,,"507","Native","Latão","Estação Ecológica de Santa Bárbara","Sim"
"118","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Chamaecrista","desvauxii","(Benth.) H.S.Irwin & Barneby","FABACEAE Chamaecrista desvauxii var. mollissima (Benth.) H.S.Irwin & Barneby","56586","GBIF",,,"4160","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"122","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Chamaecrista","ramosa","(H.S.Irwin) H.S.Irwin & Barneby","FABACEAE Chamaecrista ramosa var. parvifoliola (H.S.Irwin) H.S.Irwin & Barneby","56421","GBIF",,,"3866","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"129","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Gentianaceae","Chelonanthus","viridiflorus","(Mart.) Gilg","GENTIANACEAE Chelonanthus viridiflorus (Mart.) Gilg","55578","GBIF",,,"531","Native","Latão","Estação Ecológica de Santa Bárbara","Sim"
"140","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Chrysolaena","platensis","(Spreng.) H.Rob.","ASTERACEAE Chrysolaena platensis (Spreng.) H.Rob.","210750","GBIF",,,"69","Native","Latão","Coletada na Estação Ecológica de Santa Bárbara, em campo cerrado, barramento próximo à Rod. Presiden","Sim"
"145","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Orchidaceae","Cleistes","grandiflora","(Aubl.) Schltr.","ORCHIDACEAE Cleistes grandiflora (Aubl.) Schltr.","210755","GBIF",,,"180","Native","Latão","Coletada na Estação Ecológica de Santa Bárbara, em campo úmido próximo à sede.","Sim"
"149","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rubiaceae","Coccocypselum","lanceolatum","(Ruiz & Pav.) Pers.","RUBIACEAE Coccocypselum lanceolatum (Ruiz & Pav.) Pers.","25364783","GBIF",,,,"Native","Latão","Estação Ecológica de Santa Bárbara, Águas de Santa Bárbara - SP, Brasil","Não"
"151","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Polygonaceae","Coccoloba","glaziovii","Lindau","POLYGONACEAE Coccoloba glaziovii Lindau","58295","GBIF",,,"705","Native","Latão","Estação Ecológica de Santa Bárbara","Sim"
"152","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Bixaceae","Cochlospermum","regium","(Mart. ex Schrank) Pilg.","BIXACEAE Cochlospermum regium (Mart. ex Schrank) Pilg.","99006","GBIF",,,"667","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"153","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Eriocaulaceae","Comanthera","nivea","(Bong.) L.R.Parra & Giul.","ERIOCAULACEAE Comanthera nivea (Bong.) L.R.Parra & Giul.","57685","GBIF",,,"79","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"159","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Copaifera","langsdorffii","Desf.","FABACEAE Copaifera langsdorffii Desf.","NITw00001918","SPLINK","NIT","Abreu, R.C.R.","4538","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Não"
"171","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Sapindaceae","Cupania","tenuivalvis","Radlk.","SAPINDACEAE Cupania tenuivalvis Radlk.","85944","GBIF",,,"668","Native","Latão","Estação Ecológica de Santa Bárbara","Sim"
"172","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Sapindaceae","Cupania","vernalis","Cambess.","SAPINDACEAE Cupania vernalis Cambess.","NITw00001950","SPLINK","NIT","Abreu, R.C.R.","16.5","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Não"
"176","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Iridaceae","Cypella","crenata","(Vell.) Ravenna","IRIDACEAE Cypella crenata (Vell.) Ravenna","210738","GBIF",,,"149","Native","Latão","Coletada na em campo úmido Fazenda Tabaroa, vizinha da Estação Ecológica de Santa Bárbara.","Sim"
"177","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae",,,"Juss.","CYPERACEAE Cyperaceae Juss.","SPSF00056502","SPLINK","SPSF","Durigan, G.","4064",,"Latão","Estação Ecológica de Santa Bárbara","Não"
"185","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Thymelaeaceae","Daphnopsis","racemosa","Griseb.","THYMELAEACEAE Daphnopsis racemosa Griseb.","NITw00002061","SPLINK","NIT","Abreu, R.C.R.","4487","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Não"
"195","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Dimorphandra","mollis","Benth.","FABACEAE Dimorphandra mollis Benth.","55527","GBIF",,,"508","Native","Latão","Estação Ecológica de Santa Bárbara, Cerrado.","Sim"
"214","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Erechtites","goyazensis","(Gardner) Cabrera","ASTERACEAE Erechtites goyazensis (Gardner) Cabrera","233877","GBIF",,,"65","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"227","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Apiaceae","Eryngium","elegans","Cham. & Schltdl.","APIACEAE Eryngium elegans Cham. & Schltdl.","228490","GBIF",,,"1185","Native","Latão","Estação Ecológica de Santa Bárbara, Bairro Fazenda Santana.","Sim"
"229","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Erythrina","falcata","Benth.","FABACEAE Erythrina falcata Benth.","55456","GBIF",,,"630","Native","Latão","Estação Ecológica de Santa Bárbara","Sim"
"236","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Eugenia","acutata","Miq.","MYRTACEAE Eugenia acutata Miq.","55571","GBIF",,,"440","Native","Latão","Estação Ecológica de Santa Bárbara","Sim"
"239","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Eugenia","aurata","O.Berg","MYRTACEAE Eugenia aurata O.Berg","61007","GBIF",,,"743","Native","Latão","Estação Ecológica de Santa Bárbara","Sim"
"241","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Eugenia","florida","DC.","MYRTACEAE Eugenia florida DC.","NITw00002039","SPLINK","NIT","Abreu, R.C.R.","2900","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Não"
"242","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Eugenia","gemmiflora","O.Berg","MYRTACEAE Eugenia gemmiflora O.Berg","55570","GBIF",,,"436","Native","Latão","Estação Ecológica de Santa Bárbara","Sim"
"256","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae",,,"Lindl.","FABACEAE Fabaceae Lindl.","SPSF00056634","SPLINK","SPSF","Assis, G.B.","110",,"Latão","Estação Ecológica de Santa Bárbara","Não"
"257","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rubiaceae","Faramea","marginata","Cham.","RUBIACEAE Faramea marginata Cham.","98654","GBIF",,,"670","Native","Latão","Estação Ecológica de Santa Bárbara","Sim"
"266","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Orchidaceae","Galeandra","xerophila","Hoehne","ORCHIDACEAE Galeandra xerophila Hoehne","CEN00105507","GBIF",,,"4023","Native","Latão","Estação Ecológica de Santa Bárbara.","Sim"
"267","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rubiaceae","Galianthe","grandifolia","E.L.Cabral","RUBIACEAE Galianthe grandifolia E.L.Cabral","210736","GBIF",,,"146","Native","Latão","Coletada na em campo úmido Fazenda Tabaroa, vizinha da Estação Ecológica de Santa Bárbara.","Sim"
"270","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Ericaceae","Gaylussacia","brasiliensis","(Spreng.) Meisn.","ERICACEAE Gaylussacia brasiliensis var. brasiliensis (Spreng.) Meisn.","55544","GBIF",,,"618","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"274","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rhamnaceae","Gouania","latifolia","Reissek","RHAMNACEAE Gouania latifolia Reissek","55593","GBIF",,,"550","Native","Latão","Estação Ecológica de Santa Bárbara","Sim"
"282","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Bignoniaceae","Handroanthus","ochraceus","(Cham.) Mattos","BIGNONIACEAE Handroanthus ochraceus (Cham.) Mattos","55438","GBIF",,,"629","Native","Latão","Estação Ecológica de Santa Bárbara","Sim"
"287","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Hymenaea","stigonocarpa","Mart. ex Hayne","FABACEAE Hymenaea stigonocarpa Mart. ex Hayne","55600","GBIF",,,"725","Native","Latão","Estação Ecológica de Santa Bárbara, Cerrado.","Sim"
"289","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Hypericaceae","Hypericum","brasiliense","Choisy","HYPERICACEAE Hypericum brasiliense Choisy","210740","GBIF",,,"153","Native","Latão","Coletada na em campo úmido Fazenda Tabaroa, vizinha da Estação Ecológica de Santa Bárbara.","Sim"
"296","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Fungi",,"Indet.",,,"NA Indet. sp.","SPSF00043076","SPLINK","SPSF","Guerin, N.","205",,"Latão","Estação Ecológica de Santa Bárbara","Não"
"301","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Bignoniaceae","Jacaranda","oxyphylla","Cham.","BIGNONIACEAE Jacaranda oxyphylla Cham.","32538","GBIF",,,"1","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"302","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Bignoniaceae","Jacaranda","puberula","Cham.","BIGNONIACEAE Jacaranda puberula Cham.","32542","GBIF",,,"5","Native","Latão","Estação Ecológica de Santa Bárbara","Sim"
"305","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Calophyllaceae","Kielmeyera","coriacea","Mart. & Zucc.","CALOPHYLLACEAE Kielmeyera coriacea Mart. & Zucc.","58792","GBIF",,,"495","Native","Latão","Estação Ecológica de Santa Bárbara, Cerrado.","Sim"
"307","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Calophyllaceae","Kielmeyera","variabilis","Mart. & Zucc.","CALOPHYLLACEAE Kielmeyera variabilis Mart. & Zucc.","55602","GBIF",,,"727","Native","Latão","Estação Ecológica de Santa Bárbara, Cerrado.","Não"
"310","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lythraceae","Lafoensia","pacari","A.St.-Hil.","LYTHRACEAE Lafoensia pacari A.St.-Hil.","175248","GBIF",,,"s.n.","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"312","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lamiaceae",,,"Martinov","LAMIACEAE Lamiaceae Martinov","5063","SPLINK","CTBS","Guerreiro, R.","6",,"Latão","Estação ecológica de Santa Bárbara.","Não"
"322","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Leptolobium","elegans","Vogel","FABACEAE Leptolobium elegans Vogel","55601","GBIF",,,"726","Native","Latão","Estação Ecológica de Santa Bárbara, Cerrado","Sim"
"334","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Anacardiaceae","Lithraea","molleoides","(Vell.) Engl.","ANACARDIACEAE Lithraea molleoides (Vell.) Engl.","55611","GBIF",,,"719","Native","Latão","Estação Ecológica de Santa Bárbara, Cerrado.","Sim"
"336","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Campanulaceae","Lobelia","nummularioides","Cham.","CAMPANULACEAE Lobelia nummularioides Cham.","55632","GBIF",,,"636","Native","Latão","Estação Ecológica de Santa Bárbara","Sim"
"337","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Loranthaceae",,,"Juss.","LORANTHACEAE Loranthaceae Juss.","SPSF00056524","SPLINK","SPSF","Durigan, G.","4090",,"Latão","Estação Ecológica de Santa Bárbara","Não"
"342","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Malvaceae","Luehea","grandiflora","Mart.","MALVACEAE Luehea grandiflora Mart.","55205","GBIF",,,"398","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"347","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Machaerium","acutifolium","Vogel","FABACEAE Machaerium acutifolium Vogel","NITw00002188","SPLINK","NIT","Abreu, R.C.R.","8.18","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Sim"
"349","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Fungi","Magnoliaceae","Magnoliophyta",,,"MAGNOLIACEAE Magnoliophyta sp.","43076","GBIF",,,"205",,"Latão","Estação Ecológica de Santa Bárbara","Não"
"355","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Sapindaceae","Matayba","elaeagnoides","Radlk.","SAPINDACEAE Matayba elaeagnoides Radlk.","NITw00002115","SPLINK","NIT","Abreu, R.C.R.","5","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Sim"
"358","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Orobanchaceae","Melasma",,"P.J.Bergius","OROBANCHACEAE Melasma P.J.Bergius","SPSF00056788","SPLINK","SPSF","Pilon, N.A.L.","727",,"Latão","Estação Ecológica de Santa Bárbara","Não"
"359","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Malvaceae","Melochia","spicata","(K. Schum.) Dorr","MALVACEAE Melochia spicata var. regnellii (K. Schum.) Dorr","210742","GBIF",,,"154","Native","Latão","Coletada na em campo úmido Fazenda Tabaroa, vizinha da Estação Ecológica de Santa Bárbara.","Não"
"370","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Mimosa","debilis","Humb. & Bonpl. ex Willd.","FABACEAE Mimosa debilis var. debilis Humb. & Bonpl. ex Willd.","55579","GBIF",,,"530","Native","Latão","Estação Ecológica de Santa Bárbara, Cerrado.","Não"
"374","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Mimosa","dolens","(Benth.) Barneby","FABACEAE Mimosa dolens var. acerba (Benth.) Barneby","42958","GBIF",,,"167","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"377","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Mimosa","hirsutissima","Mart.","FABACEAE Mimosa hirsutissima Mart.","210743","GBIF",,,"156","Native","Latão","Coletada na em campo úmido Fazenda Tabaroa, vizinha da Estação Ecológica de Santa Bárbara.","Sim"
"382","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Molluginaceae","Mollugo","verticillata","L.","MOLLUGINACEAE Mollugo verticillata L.","105393","GBIF",,,"1183","Native","Latão","Estação Ecológica de Santa Barbara. Bairro Fazenda Santana.","Sim"
"384","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Moquiniastrum","polymorphum","(Less.) G. Sancho","ASTERACEAE Moquiniastrum polymorphum (Less.) G. Sancho","NITw00001894","SPLINK","NIT","Abreu, R.C.R.","3","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Não"
"392","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Myrcia","venulosa","DC.","MYRTACEAE Myrcia venulosa DC.","NITw00001995","SPLINK","NIT","Abreu, R.C.R.","4610","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Não"
"393","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Primulaceae","Myrsine","coriacea","(Sw.) R.Br. ex Roem. & Schult.","PRIMULACEAE Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult.","55209","GBIF",,,"384","Native","Latão","Estação Ecológica de Santa Bárbara","Sim"
"398","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae",,,"Juss.","MYRTACEAE Myrtaceae Juss.","SPSF00057619","SPLINK","SPSF","Durigan, G.","4246",,"Latão","Estação Ecológica de Santa Bárbara","Não"
"400","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lauraceae","Nectandra","cuspidata","Nees","LAURACEAE Nectandra cuspidata Nees","NITw00001938","SPLINK","NIT","Abreu, R.C.R.","4721","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Não"
"403","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lauraceae","Ocotea","minarum","(Nees & Mart.) Mez","LAURACEAE Ocotea minarum (Nees & Mart.) Mez","NITw00001998","SPLINK","NIT","Abreu, R.C.R.","16.4","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Não"
"405","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lauraceae","Ocotea","velloziana","(Meisn.) Mez","LAURACEAE Ocotea velloziana (Meisn.) Mez","NITw00002112","SPLINK","NIT","Abreu, R.C.R.","3018","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Não"
"412","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Eriocaulaceae","Paepalanthus","flaccidus","(Bong.) Kunth","ERIOCAULACEAE Paepalanthus flaccidus (Bong.) Kunth","210756","GBIF",,,"182","Native","Latão","Coletada na Estação Ecológica de Santa Bárbara, em campo úmido.","Sim"
"423","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Paspalum","boscianum","Flüggé","POACEAE Paspalum boscianum Flüggé","50065","GBIF",,,"1244","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"441","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Piperaceae","Peperomia","elongata","Kunth","PIPERACEAE Peperomia elongata Kunth","58778","GBIF",,,"642","Native","Latão","Estação Ecológica de Santa Bárbara","Sim"
"442","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Peraceae","Pera","glabrata","(Schott) Baill.","PERACEAE Pera glabrata (Schott) Baill.","NITw00002145","SPLINK","NIT","Abreu, R.C.R.","1631","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Não"
"450","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Gymnosperms","Pinaceae","Pinus","elliottii","Engelm.","PINACEAE Pinus elliottii Engelm.","NITw00002177","SPLINK","NIT","Abreu, R.C.R.","AB690","Naturalized","Latão","Área de invasão próximo a um plantio de pinus. Estação Ecológica de Santa Bárbara","Não"
"451","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Piptocarpha","axillaris","(Less.) Baker","ASTERACEAE Piptocarpha axillaris (Less.) Baker","NITw00001997","SPLINK","NIT","Abreu, R.C.R.","4689","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Não"
"455","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Plathymenia","reticulata","Benth.","FABACEAE Plathymenia reticulata Benth.","NITw00001957","SPLINK","NIT","Abreu, R.C.R.","4485","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Não"
"456","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Celastraceae","Plenckia","populnea","Reissek","CELASTRACEAE Plenckia populnea Reissek","NITw00003163","SPLINK","NIT","Abreu, R.C.R.","17","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Não"
"458","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae",,,"Barnhart","POACEAE Poaceae Barnhart","SPSF00056921","SPLINK","SPSF","Abreu, R.C.R.","161",,"Latão","Estação Ecológica de Santa Bárbara","Não"
"467","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Bromeliaceae","Pseudananas",,"(Hassl.) Harms","BROMELIACEAE Pseudananas (Hassl.) Harms","59382","GBIF",,,"416",,"Latão","Estação Ecológica de Santa Bárbara","Não"
"476","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Vochysiaceae","Qualea","grandiflora","Mart.","VOCHYSIACEAE Qualea grandiflora Mart.","154256","GBIF",,,"s.n.","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"480","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Rhynchosia","corylifolia","Mart. ex Benth.","FABACEAE Rhynchosia corylifolia Mart. ex Benth.","55442","GBIF",,,"662","Native","Latão","Estação Ecológica de Santa Bárbara","Sim"
"483","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Rhynchospora","confinis","(Nees) C.B.Clarke","CYPERACEAE Rhynchospora confinis (Nees) C.B.Clarke","CEN00013730","GBIF",,,"566","Native","Latão","Estação Ecológica de Santa Bárbara.","Sim"
